,FraudFound_P,AccidentArea_Urban,Sex_Male,Fault_Third Party,PoliceReportFiled_Yes,WitnessPresent_Yes,AgentType_Internal,MaritalStatus_Others,MaritalStatus_Single,Days_Policy_Accident_more than 30,Days_Policy_Claim_more than 30,AddressChange_Claim_no change,NumberOfCars_Others,PolicyType_Sport,PolicyType_Utility,VehicleCategory_Sport,VehicleCategory_Utility,Year_1995,Year_1996,BasePolicy_Collision,BasePolicy_Liability,VehiclePrice,Deductible,DriverRating,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,NumberOfSuppliments,Month,WeekOfMonth,DayOfWeek,Make,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,RepNumber,Age_log
8822,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,2,2,1,2,6,5,1,0.08210649199040146,0.22037745638497958,0.14002205071664828,0.1815941371035735,0.19138724949737337,0.08742460600557754,0.24126078215189053,0.06038005058693819,3.6109179126442243
8823,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,3,7,5,1,0.08820286659316427,0.23607237823464558,0.14093002140216615,0.24884882288086127,0.19138724949737337,0.07302678513522277,0.22368506388222323,0.06154744146831831,3.784189633918261
8824,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,5,1,2,1,7,6,3,0.08301446267591932,0.10616771515662494,0.12854270704974383,0.2024126078215189,0.17251443024839483,0.09151047409040794,0.22368506388222323,0.057850703677281276,3.871201010907891
8825,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,2,1,0,1,7,6,3,0.08301446267591932,0.22037745638497958,0.158570594720799,0.2024126078215189,0.16194305726700825,0.08243076723522927,0.22264738309877424,0.06336338283935404,3.9889840465642745
8826,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,3,2,3,3,3,0.08301446267591932,0.22037745638497958,0.11317206044490563,0.2024126078215189,0.21888579025877164,0.09151047409040794,0.22368506388222323,0.06109345612555937,3.2188758248682006
8827,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,3,3,7,6,3,0.08301446267591932,0.23068940917050393,0.14093002140216615,0.2024126078215189,0.19138724949737337,0.08243076723522927,0.24126078215189053,0.0647901939165964,3.9512437185814275
8828,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,2,1,3,0,6,7,2,0.08865685193592321,0.10616771515662494,0.12854270704974383,0.10902133731110968,0.17251443024839483,0.08385757831247162,0.22368506388222323,0.06336338283935404,4.110873864173311
8829,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,2,7,6,3,0.08333873792074713,0.22037745638497958,0.11317206044490563,0.1815941371035735,0.24366041896361632,0.08346844801867825,0.22368506388222323,0.06336338283935404,3.871201010907891
8830,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,3,0,6,6,0,0.08145794150074584,0.22037745638497958,0.14002205071664828,0.24884882288086127,0.19138724949737337,0.07944743498281341,0.22264738309877424,0.06271483234969842,3.9512437185814275
8831,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,2,1,4,3,0,0.08145794150074584,0.23068940917050393,0.158570594720799,0.10902133731110968,0.24366041896361632,0.07302678513522277,0.22368506388222323,0.061482586419352746,3.258096538021482
8832,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,2,1,0,1,7,6,0,0.08463583890005837,0.23607237823464558,0.12854270704974383,0.24884882288086127,0.17251443024839483,0.09378040080420261,0.22264738309877424,0.06401193332900966,4.02535169073515
8833,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,2,1,1,1,7,5,0,0.08463583890005837,0.23607237823464558,0.158570594720799,0.15266878526493288,0.16194305726700825,0.08684091056488748,0.22264738309877424,0.059147804656592515,3.6109179126442243
8834,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,2,3,3,2,6,5,3,0.08333873792074713,0.23068940917050393,0.14093002140216615,0.1815941371035735,0.21888579025877164,0.07432388611453401,0.24126078215189053,0.057850703677281276,3.713572066704308
8835,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,2,7,6,0,0.08210649199040146,0.23607237823464558,0.14916661262079253,0.2024126078215189,0.21888579025877164,0.08346844801867825,0.08003113042350347,0.06038005058693819,3.871201010907891
8836,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,4,1,0,3,5,4,0,0.08301446267591932,0.22037745638497958,0.14916661262079253,0.04565795447175563,0.16194305726700825,0.08385757831247162,0.22368506388222323,0.059147804656592515,3.4339872044851463
8837,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,2,1,4,5,0,0.08301446267591932,0.23607237823464558,0.158570594720799,0.24884882288086127,0.21888579025877164,0.08243076723522927,0.23237564044360853,0.06933004734418574,3.6375861597263857
8838,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,4,4,0,0.08333873792074713,0.22037745638497958,0.16959595304494454,0.2024126078215189,0.21888579025877164,0.09378040080420261,0.22368506388222323,0.057850703677281276,3.295836866004329
8839,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,2,1,0,3,7,8,2,0.08301446267591932,0.23607237823464558,0.12854270704974383,0.1815941371035735,0.21888579025877164,0.08243076723522927,0.23237564044360853,0.06271483234969842,4.30406509320417
8840,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,5,6,0,0.08145794150074584,0.20669304105324598,0.14093002140216615,0.2024126078215189,0.16194305726700825,0.07944743498281341,0.24126078215189053,0.059147804656592515,3.8501476017100584
8841,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,7,6,0,0.07309164018418834,0.23068940917050393,0.12854270704974383,0.24884882288086127,0.19138724949737337,0.07302678513522277,0.22264738309877424,0.0647901939165964,3.9318256327243257
8842,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,3,0,7,6,0,0.08145794150074584,0.22037745638497958,0.14002205071664828,0.2024126078215189,0.21888579025877164,0.07302678513522277,0.24126078215189053,0.06038005058693819,4.02535169073515
8843,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,7,6,3,0.08301446267591932,0.10616771515662494,0.14093002140216615,0.2024126078215189,0.19138724949737337,0.09151047409040794,0.24126078215189053,0.059147804656592515,3.871201010907891
8844,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,3,2,4,3,3,0.08333873792074713,0.22037745638497958,0.16959595304494454,0.24884882288086127,0.17251443024839483,0.07432388611453401,0.08003113042350347,0.057850703677281276,3.1354942159291497
8845,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,2,1,2,1,6,5,3,0.08301446267591932,0.22037745638497958,0.14916661262079253,0.24884882288086127,0.21888579025877164,0.08243076723522927,0.22264738309877424,0.06102860107659381,3.8066624897703196
8846,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,2,1,0,3,5,4,3,0.08301446267591932,0.22037745638497958,0.14093002140216615,0.04565795447175563,0.24366041896361632,0.08243076723522927,0.22264738309877424,0.06102860107659381,3.367295829986474
8847,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,5,1,2,3,5,4,1,0.08333873792074713,0.22037745638497958,0.16959595304494454,0.1815941371035735,0.19138724949737337,0.09378040080420261,0.22368506388222323,0.061482586419352746,3.295836866004329
8848,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,2,2,4,0,0.08145794150074584,0.10616771515662494,0.12854270704974383,0.24884882288086127,0.21888579025877164,0.07302678513522277,0.22368506388222323,0.06933004734418574,3.4339872044851463
8849,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,2,0,7,8,1,0.08145794150074584,0.22037745638497958,0.14002205071664828,0.2024126078215189,0.17251443024839483,0.07944743498281341,0.08003113042350347,0.059147804656592515,4.3694478524670215
8850,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,2,1,1,2,6,5,0,0.08333873792074713,0.22037745638497958,0.14916661262079253,0.1815941371035735,0.19138724949737337,0.07432388611453401,0.08003113042350347,0.057850703677281276,3.6375861597263857
8851,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,5,1,3,1,5,4,3,0.08042026071729684,0.23607237823464558,0.14093002140216615,0.029184772034502884,0.16194305726700825,0.08054997081522797,0.23237564044360853,0.062001426811077245,3.4965075614664802
8852,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,2,1,6,4,0,0.08042026071729684,0.23068940917050393,0.158570594720799,0.10902133731110968,0.16194305726700825,0.08054997081522797,0.23237564044360853,0.062001426811077245,3.4965075614664802
8853,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,3,0,6,5,0,0.08333873792074713,0.22037745638497958,0.14916661262079253,0.24884882288086127,0.21888579025877164,0.09378040080420261,0.22368506388222323,0.06401193332900966,3.6635616461296463
8854,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,2,2,6,5,0,0.08333873792074713,0.22037745638497958,0.14916661262079253,0.24884882288086127,0.19138724949737337,0.08346844801867825,0.24126078215189053,0.0647901939165964,3.6635616461296463
8855,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,2,1,0,0,5,7,0,0.08301446267591932,0.10616771515662494,0.158570594720799,0.24884882288086127,0.21888579025877164,0.09151047409040794,0.23237564044360853,0.06933004734418574,4.0943445622221
8856,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,3,3,5,4,0,0.07309164018418834,0.23068940917050393,0.14916661262079253,0.04565795447175563,0.16194305726700825,0.07302678513522277,0.23237564044360853,0.06038005058693819,3.4339872044851463
8857,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,3,2,6,6,2,0.08145794150074584,0.23068940917050393,0.11317206044490563,0.10902133731110968,0.24366041896361632,0.07944743498281341,0.24126078215189053,0.06154744146831831,4.02535169073515
8858,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,3,2,6,5,3,0.08145794150074584,0.23068940917050393,0.12854270704974383,0.2024126078215189,0.24366041896361632,0.07944743498281341,0.24126078215189053,0.0639470782800441,3.6635616461296463
8859,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,3,3,7,6,3,0.08333873792074713,0.22037745638497958,0.14916661262079253,0.10902133731110968,0.21888579025877164,0.07432388611453401,0.22264738309877424,0.061482586419352746,3.8501476017100584
8860,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,3,0,5,4,1,0.07789091380763992,0.10616771515662494,0.14002205071664828,0.24884882288086127,0.16194305726700825,0.07432388611453401,0.22368506388222323,0.059147804656592515,3.332204510175204
8861,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,1,3,0,6,5,0,0.08301446267591932,0.23607237823464558,0.158570594720799,0.24884882288086127,0.17251443024839483,0.08243076723522927,0.22264738309877424,0.0647901939165964,3.8066624897703196
8862,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,5,1,2,0,6,5,1,0.08567351968350737,0.20669304105324598,0.12854270704974383,0.03061158311174525,0.19138724949737337,0.08385757831247162,0.24126078215189053,0.0647901939165964,3.6635616461296463
8863,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,3,2,5,4,1,0.08567351968350737,0.20669304105324598,0.14093002140216615,0.2024126078215189,0.16194305726700825,0.08385757831247162,0.22368506388222323,0.061482586419352746,3.4011973816621555
8864,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,6,4,1,0.08567351968350737,0.20669304105324598,0.158570594720799,0.24884882288086127,0.21888579025877164,0.08385757831247162,0.24126078215189053,0.06038005058693819,3.4657359027997265
8865,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,2,2,5,4,3,0.08145794150074584,0.20669304105324598,0.14002205071664828,0.15266878526493288,0.17251443024839483,0.07944743498281341,0.24126078215189053,0.06271483234969842,3.367295829986474
8866,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,2,6,4,3,0.08463583890005837,0.23068940917050393,0.16959595304494454,0.1815941371035735,0.21888579025877164,0.08684091056488748,0.24126078215189053,0.0639470782800441,3.4965075614664802
8867,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,5,1,0,2,2,2,2,0.08042026071729684,0.20669304105324598,0.16959595304494454,0.04565795447175563,0.21888579025877164,0.08054997081522797,0.22368506388222323,0.0639470782800441,3.044522437723423
8868,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,2,6,6,2,0.08463583890005837,0.20669304105324598,0.14002205071664828,0.2024126078215189,0.16194305726700825,0.08333873792074713,0.22368506388222323,0.06401193332900966,3.8501476017100584
8869,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,2,1,1,3,6,5,1,0.08463583890005837,0.20669304105324598,0.16959595304494454,0.24884882288086127,0.19138724949737337,0.08684091056488748,0.24126078215189053,0.062001426811077245,3.6375861597263857
8870,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,3,1,3,2,6,5,3,0.08145794150074584,0.23068940917050393,0.14916661262079253,0.1815941371035735,0.21888579025877164,0.07944743498281341,0.24126078215189053,0.06401193332900966,3.784189633918261
8871,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,2,6,5,0,0.08145794150074584,0.23607237823464558,0.14093002140216615,0.1815941371035735,0.17251443024839483,0.07944743498281341,0.23237564044360853,0.06933004734418574,3.6635616461296463
8872,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,6,4,1,0.08333873792074713,0.22037745638497958,0.14916661262079253,0.2024126078215189,0.17251443024839483,0.09378040080420261,0.22368506388222323,0.06401193332900966,3.332204510175204
8873,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,2,0,0,6,5,3,0.08463583890005837,0.23607237823464558,0.14002205071664828,0.15266878526493288,0.19138724949737337,0.08684091056488748,0.23237564044360853,0.06329852779038848,3.6375861597263857
8874,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,5,1,3,0,7,6,0,0.08333873792074713,0.22037745638497958,0.14916661262079253,0.1815941371035735,0.16194305726700825,0.09378040080420261,0.22368506388222323,0.06933004734418574,3.8501476017100584
8875,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,2,0,1,2,0,0.08463583890005837,0.23068940917050393,0.14002205071664828,0.1815941371035735,0.17251443024839483,0.08684091056488748,0.22264738309877424,0.06329852779038848,2.995732273553991
8876,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,6,4,1,0.08333873792074713,0.10616771515662494,0.14002205071664828,0.24884882288086127,0.19138724949737337,0.09378040080420261,0.22368506388222323,0.06038005058693819,3.4965075614664802
8877,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,2,6,5,2,0.08210649199040146,0.20669304105324598,0.14002205071664828,0.1815941371035735,0.17251443024839483,0.08346844801867825,0.22368506388222323,0.0647901939165964,3.7376696182833684
8878,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,2,1,2,1,6,6,1,0.07789091380763992,0.20669304105324598,0.12854270704974383,0.15266878526493288,0.16194305726700825,0.08346844801867825,0.22264738309877424,0.057850703677281276,4.007333185232471
8879,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,2,6,4,0,0.08333873792074713,0.10616771515662494,0.14002205071664828,0.1815941371035735,0.16194305726700825,0.09378040080420261,0.24126078215189053,0.059147804656592515,3.4011973816621555
8880,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,3,0,3,4,0,0.08042026071729684,0.23068940917050393,0.158570594720799,0.24884882288086127,0.19138724949737337,0.08054997081522797,0.23237564044360853,0.062001426811077245,3.4011973816621555
8881,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,3,3,7,6,0,0.08567351968350737,0.23068940917050393,0.158570594720799,0.2024126078215189,0.24366041896361632,0.08385757831247162,0.24126078215189053,0.06154744146831831,3.8501476017100584
8882,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,5,1,3,1,7,8,0,0.08567351968350737,0.20669304105324598,0.12854270704974383,0.15266878526493288,0.21888579025877164,0.08385757831247162,0.22368506388222323,0.059147804656592515,4.394449154672439
8883,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,5,1,1,1,7,6,3,0.08567351968350737,0.20669304105324598,0.14093002140216615,0.10902133731110968,0.24366041896361632,0.08385757831247162,0.22368506388222323,0.06401193332900966,4.02535169073515
8884,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,3,2,6,5,0,0.08865685193592321,0.22037745638497958,0.14916661262079253,0.1815941371035735,0.19138724949737337,0.09151047409040794,0.22264738309877424,0.0647901939165964,3.828641396489095
8885,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,6,6,2,0.07789091380763992,0.23607237823464558,0.14093002140216615,0.24884882288086127,0.21888579025877164,0.08333873792074713,0.22264738309877424,0.0639470782800441,3.8918202981106265
8886,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,2,1,1,1,6,6,0,0.08333873792074713,0.10616771515662494,0.14002205071664828,0.03061158311174525,0.21888579025877164,0.09378040080420261,0.22368506388222323,0.0639470782800441,3.8501476017100584
8887,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,6,4,3,0.08042026071729684,0.20669304105324598,0.14916661262079253,0.24884882288086127,0.17251443024839483,0.08054997081522797,0.24126078215189053,0.062001426811077245,3.295836866004329
8888,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,3,1,0,2,6,4,3,0.08042026071729684,0.20669304105324598,0.12854270704974383,0.04565795447175563,0.24366041896361632,0.08054997081522797,0.22368506388222323,0.06102860107659381,3.295836866004329
8889,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,2,1,2,2,6,6,0,0.08865685193592321,0.22037745638497958,0.16959595304494454,0.24884882288086127,0.24366041896361632,0.09151047409040794,0.08003113042350347,0.057850703677281276,3.8501476017100584
8890,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,3,1,6,5,3,0.08865685193592321,0.20669304105324598,0.14093002140216615,0.1815941371035735,0.17251443024839483,0.09151047409040794,0.22368506388222323,0.06154744146831831,3.6109179126442243
8891,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,5,1,0,0,0,0,0,0.08301446267591932,0.20669304105324598,0.158570594720799,0.1815941371035735,0.19138724949737337,0.08243076723522927,0.22368506388222323,0.06109345612555937,3.713572066704308
8892,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,2,1,0,2,5,4,3,0.08820286659316427,0.10616771515662494,0.14916661262079253,0.24884882288086127,0.17251443024839483,0.08243076723522927,0.24126078215189053,0.0647901939165964,3.5263605246161616
8893,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,5,1,2,3,7,7,1,0.08820286659316427,0.23068940917050393,0.14002205071664828,0.04565795447175563,0.16194305726700825,0.08742460600557754,0.24126078215189053,0.06154744146831831,4.060443010546419
8894,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,3,1,1,0,7,8,2,0.08333873792074713,0.23607237823464558,0.12854270704974383,0.029184772034502884,0.21888579025877164,0.07432388611453401,0.23237564044360853,0.06329852779038848,4.382026634673881
8895,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,5,1,1,2,6,5,3,0.07789091380763992,0.20669304105324598,0.16959595304494454,0.10902133731110968,0.16194305726700825,0.08333873792074713,0.24126078215189053,0.06038005058693819,3.784189633918261
8896,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,2,5,4,0,0.07789091380763992,0.20669304105324598,0.16959595304494454,0.2024126078215189,0.24366041896361632,0.08333873792074713,0.22368506388222323,0.06401193332900966,3.5263605246161616
8897,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,3,0,4,3,0,0.08042026071729684,0.23068940917050393,0.16959595304494454,0.15266878526493288,0.19138724949737337,0.08054997081522797,0.24126078215189053,0.06401193332900966,3.1780538303479458
8898,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,6,4,0,0.08301446267591932,0.22037745638497958,0.14093002140216615,0.24884882288086127,0.24366041896361632,0.09151047409040794,0.24126078215189053,0.062001426811077245,3.4339872044851463
8899,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,2,1,0,2,6,5,3,0.08301446267591932,0.23607237823464558,0.16959595304494454,0.1815941371035735,0.24366041896361632,0.08243076723522927,0.23237564044360853,0.06401193332900966,3.6635616461296463
8900,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,2,1,1,1,7,7,0,0.08820286659316427,0.22037745638497958,0.11317206044490563,0.24884882288086127,0.24366041896361632,0.08243076723522927,0.22368506388222323,0.06109345612555937,4.04305126783455
8901,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,4,3,2,0.08820286659316427,0.23607237823464558,0.158570594720799,0.15266878526493288,0.21888579025877164,0.08742460600557754,0.22264738309877424,0.06038005058693819,3.091042453358316
8902,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,2,1,0,2,6,5,1,0.08820286659316427,0.23607237823464558,0.14002205071664828,0.15266878526493288,0.19138724949737337,0.08742460600557754,0.23237564044360853,0.062001426811077245,3.7612001156935624
8903,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,4,4,2,0.08463583890005837,0.23607237823464558,0.11317206044490563,0.2024126078215189,0.24366041896361632,0.08684091056488748,0.23237564044360853,0.06038005058693819,3.5553480614894135
8904,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,2,1,5,5,3,0.08463583890005837,0.23607237823464558,0.16959595304494454,0.10902133731110968,0.21888579025877164,0.08684091056488748,0.23237564044360853,0.06102860107659381,3.8066624897703196
8905,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,3,2,5,4,0,0.08463583890005837,0.23068940917050393,0.14916661262079253,0.10902133731110968,0.21888579025877164,0.08684091056488748,0.24126078215189053,0.06271483234969842,3.5553480614894135
8906,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,6,4,2,0.08042026071729684,0.22037745638497958,0.11317206044490563,0.15266878526493288,0.19138724949737337,0.08054997081522797,0.08003113042350347,0.0647901939165964,3.4339872044851463
8907,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,5,1,3,1,6,6,1,0.08042026071729684,0.22037745638497958,0.14002205071664828,0.24884882288086127,0.21888579025877164,0.08054997081522797,0.22264738309877424,0.059147804656592515,3.871201010907891
8908,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,3,2,5,4,0,0.08042026071729684,0.23607237823464558,0.14916661262079253,0.15266878526493288,0.21888579025877164,0.08054997081522797,0.22264738309877424,0.06933004734418574,3.5553480614894135
8909,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,2,5,4,3,0.07309164018418834,0.23068940917050393,0.14093002140216615,0.2024126078215189,0.16194305726700825,0.07302678513522277,0.24126078215189053,0.06933004734418574,3.5553480614894135
8910,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,5,1,3,2,6,6,3,0.08865685193592321,0.22037745638497958,0.16959595304494454,0.029184772034502884,0.21888579025877164,0.09151047409040794,0.22264738309877424,0.06154744146831831,3.912023005428146
8911,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,2,1,3,3,6,5,3,0.08301446267591932,0.23607237823464558,0.14002205071664828,0.1815941371035735,0.16194305726700825,0.08243076723522927,0.22264738309877424,0.06933004734418574,3.7376696182833684
8912,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,2,1,3,2,5,4,3,0.08301446267591932,0.23607237823464558,0.14002205071664828,0.15266878526493288,0.21888579025877164,0.08243076723522927,0.22264738309877424,0.06109345612555937,3.58351893845611
8913,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,5,1,2,3,0,0,0,0.08301446267591932,0.22037745638497958,0.14093002140216615,0.1815941371035735,0.24366041896361632,0.08243076723522927,0.22264738309877424,0.0647901939165964,3.713572066704308
8914,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,2,1,3,3,6,5,3,0.08820286659316427,0.23607237823464558,0.16959595304494454,0.04565795447175563,0.17251443024839483,0.08742460600557754,0.22264738309877424,0.06102860107659381,3.7612001156935624
8915,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,2,1,0,0,5,4,0,0.08820286659316427,0.23068940917050393,0.11317206044490563,0.15266878526493288,0.19138724949737337,0.08742460600557754,0.22264738309877424,0.061482586419352746,3.295836866004329
8916,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,5,1,0,2,0,0,0,0.08820286659316427,0.23607237823464558,0.16959595304494454,0.1815941371035735,0.24366041896361632,0.08243076723522927,0.24126078215189053,0.062001426811077245,3.713572066704308
8917,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,2,0,5,4,0,0.08820286659316427,0.23068940917050393,0.12854270704974383,0.24884882288086127,0.16194305726700825,0.08742460600557754,0.23237564044360853,0.06154744146831831,3.367295829986474
8918,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,3,2,5,4,2,0.07789091380763992,0.20669304105324598,0.14093002140216615,0.24884882288086127,0.17251443024839483,0.08333873792074713,0.22368506388222323,0.0639470782800441,3.332204510175204
